,userId,movieId,rating,title,totalRatingCount
414,129,47,3.5,Seven (a.k.a. Se7en) (1995),203
415,131,47,4.0,Seven (a.k.a. Se7en) (1995),203
416,132,47,4.0,Seven (a.k.a. Se7en) (1995),203
417,133,47,4.0,Seven (a.k.a. Se7en) (1995),203
418,134,47,4.0,Seven (a.k.a. Se7en) (1995),203
419,135,47,5.0,Seven (a.k.a. Se7en) (1995),203
420,136,47,5.0,Seven (a.k.a. Se7en) (1995),203
421,140,47,4.0,Seven (a.k.a. Se7en) (1995),203
422,141,47,3.0,Seven (a.k.a. Se7en) (1995),203
423,142,47,4.0,Seven (a.k.a. Se7en) (1995),203
424,144,47,4.5,Seven (a.k.a. Se7en) (1995),203
425,152,47,5.0,Seven (a.k.a. Se7en) (1995),203
426,156,47,3.5,Seven (a.k.a. Se7en) (1995),203
427,160,47,5.0,Seven (a.k.a. Se7en) (1995),203
428,166,47,4.0,Seven (a.k.a. Se7en) (1995),203
429,171,47,5.0,Seven (a.k.a. Se7en) (1995),203
430,176,47,5.0,Seven (a.k.a. Se7en) (1995),203
431,177,47,4.5,Seven (a.k.a. Se7en) (1995),203
432,178,47,4.5,Seven (a.k.a. Se7en) (1995),203
433,179,47,4.0,Seven (a.k.a. Se7en) (1995),203
434,181,47,3.0,Seven (a.k.a. Se7en) (1995),203
435,182,47,4.0,Seven (a.k.a. Se7en) (1995),203
436,187,47,4.0,Seven (a.k.a. Se7en) (1995),203
437,191,47,4.0,Seven (a.k.a. Se7en) (1995),203
438,192,47,3.0,Seven (a.k.a. Se7en) (1995),203
439,198,47,5.0,Seven (a.k.a. Se7en) (1995),203
440,199,47,3.0,Seven (a.k.a. Se7en) (1995),203
441,200,47,4.0,Seven (a.k.a. Se7en) (1995),203
442,204,47,5.0,Seven (a.k.a. Se7en) (1995),203
443,217,47,2.0,Seven (a.k.a. Se7en) (1995),203
444,219,47,3.5,Seven (a.k.a. Se7en) (1995),203
445,220,47,3.0,Seven (a.k.a. Se7en) (1995),203
446,222,47,4.0,Seven (a.k.a. Se7en) (1995),203
447,223,47,3.0,Seven (a.k.a. Se7en) (1995),203
448,226,47,5.0,Seven (a.k.a. Se7en) (1995),203
449,227,47,5.0,Seven (a.k.a. Se7en) (1995),203
450,230,47,3.0,Seven (a.k.a. Se7en) (1995),203
451,232,47,4.5,Seven (a.k.a. Se7en) (1995),203
452,233,47,3.5,Seven (a.k.a. Se7en) (1995),203
453,239,47,5.0,Seven (a.k.a. Se7en) (1995),203
454,241,47,4.0,Seven (a.k.a. Se7en) (1995),203
455,242,47,5.0,Seven (a.k.a. Se7en) (1995),203
456,247,47,4.0,Seven (a.k.a. Se7en) (1995),203
457,249,47,5.0,Seven (a.k.a. Se7en) (1995),203
458,251,47,5.0,Seven (a.k.a. Se7en) (1995),203
459,254,47,4.5,Seven (a.k.a. Se7en) (1995),203
460,260,47,4.5,Seven (a.k.a. Se7en) (1995),203
461,261,47,4.0,Seven (a.k.a. Se7en) (1995),203
462,268,47,3.0,Seven (a.k.a. Se7en) (1995),203
463,274,47,4.0,Seven (a.k.a. Se7en) (1995),203
464,284,47,3.0,Seven (a.k.a. Se7en) (1995),203
465,286,47,5.0,Seven (a.k.a. Se7en) (1995),203
466,288,47,3.5,Seven (a.k.a. Se7en) (1995),203
467,294,47,2.0,Seven (a.k.a. Se7en) (1995),203
468,297,47,4.0,Seven (a.k.a. Se7en) (1995),203
469,298,47,4.0,Seven (a.k.a. Se7en) (1995),203
470,301,47,4.5,Seven (a.k.a. Se7en) (1995),203
471,302,47,5.0,Seven (a.k.a. Se7en) (1995),203
472,305,47,4.0,Seven (a.k.a. Se7en) (1995),203
473,307,47,4.0,Seven (a.k.a. Se7en) (1995),203
474,313,47,5.0,Seven (a.k.a. Se7en) (1995),203
475,314,47,1.0,Seven (a.k.a. Se7en) (1995),203
476,317,47,5.0,Seven (a.k.a. Se7en) (1995),203
477,318,47,4.0,Seven (a.k.a. Se7en) (1995),203
478,322,47,4.0,Seven (a.k.a. Se7en) (1995),203
479,326,47,4.0,Seven (a.k.a. Se7en) (1995),203
480,328,47,4.5,Seven (a.k.a. Se7en) (1995),203
481,330,47,3.0,Seven (a.k.a. Se7en) (1995),203
482,332,47,4.0,Seven (a.k.a. Se7en) (1995),203
483,334,47,2.0,Seven (a.k.a. Se7en) (1995),203
484,336,47,4.5,Seven (a.k.a. Se7en) (1995),203
485,337,47,5.0,Seven (a.k.a. Se7en) (1995),203
486,339,47,4.5,Seven (a.k.a. Se7en) (1995),203
487,346,47,3.5,Seven (a.k.a. Se7en) (1995),203
488,347,47,3.0,Seven (a.k.a. Se7en) (1995),203
489,351,47,4.5,Seven (a.k.a. Se7en) (1995),203
490,352,47,5.0,Seven (a.k.a. Se7en) (1995),203
491,353,47,5.0,Seven (a.k.a. Se7en) (1995),203
492,354,47,4.0,Seven (a.k.a. Se7en) (1995),203
493,362,47,4.5,Seven (a.k.a. Se7en) (1995),203
494,368,47,4.0,Seven (a.k.a. Se7en) (1995),203
495,369,47,3.5,Seven (a.k.a. Se7en) (1995),203
496,370,47,3.5,Seven (a.k.a. Se7en) (1995),203
497,372,47,5.0,Seven (a.k.a. Se7en) (1995),203
498,373,47,5.0,Seven (a.k.a. Se7en) (1995),203
499,379,47,3.0,Seven (a.k.a. Se7en) (1995),203
500,380,47,5.0,Seven (a.k.a. Se7en) (1995),203
501,381,47,2.0,Seven (a.k.a. Se7en) (1995),203
502,386,47,3.0,Seven (a.k.a. Se7en) (1995),203
503,387,47,4.5,Seven (a.k.a. Se7en) (1995),203
504,391,47,3.0,Seven (a.k.a. Se7en) (1995),203
505,400,47,5.0,Seven (a.k.a. Se7en) (1995),203
506,402,47,3.0,Seven (a.k.a. Se7en) (1995),203
507,403,47,5.0,Seven (a.k.a. Se7en) (1995),203
508,404,47,3.0,Seven (a.k.a. Se7en) (1995),203
509,411,47,4.0,Seven (a.k.a. Se7en) (1995),203
510,412,47,3.0,Seven (a.k.a. Se7en) (1995),203
511,414,47,4.0,Seven (a.k.a. Se7en) (1995),203
512,415,47,4.0,Seven (a.k.a. Se7en) (1995),203
513,417,47,5.0,Seven (a.k.a. Se7en) (1995),203
514,419,47,4.0,Seven (a.k.a. Se7en) (1995),203
515,424,47,5.0,Seven (a.k.a. Se7en) (1995),203
516,425,47,4.5,Seven (a.k.a. Se7en) (1995),203
517,426,47,0.5,Seven (a.k.a. Se7en) (1995),203
518,432,47,4.0,Seven (a.k.a. Se7en) (1995),203
519,433,47,3.0,Seven (a.k.a. Se7en) (1995),203
520,434,47,4.0,Seven (a.k.a. Se7en) (1995),203
521,437,47,4.0,Seven (a.k.a. Se7en) (1995),203
522,441,47,4.5,Seven (a.k.a. Se7en) (1995),203
523,444,47,4.0,Seven (a.k.a. Se7en) (1995),203
524,445,47,4.5,Seven (a.k.a. Se7en) (1995),203
525,446,47,4.0,Seven (a.k.a. Se7en) (1995),203
526,448,47,4.0,Seven (a.k.a. Se7en) (1995),203
527,452,47,5.0,Seven (a.k.a. Se7en) (1995),203
528,453,47,5.0,Seven (a.k.a. Se7en) (1995),203
529,462,47,4.0,Seven (a.k.a. Se7en) (1995),203
530,464,47,5.0,Seven (a.k.a. Se7en) (1995),203
531,468,47,5.0,Seven (a.k.a. Se7en) (1995),203
532,469,47,4.0,Seven (a.k.a. Se7en) (1995),203
533,470,47,3.0,Seven (a.k.a. Se7en) (1995),203
534,474,47,4.0,Seven (a.k.a. Se7en) (1995),203
535,477,47,4.0,Seven (a.k.a. Se7en) (1995),203
536,480,47,4.5,Seven (a.k.a. Se7en) (1995),203
537,483,47,3.5,Seven (a.k.a. Se7en) (1995),203
538,484,47,4.0,Seven (a.k.a. Se7en) (1995),203
539,486,47,3.0,Seven (a.k.a. Se7en) (1995),203
540,489,47,3.0,Seven (a.k.a. Se7en) (1995),203
541,498,47,3.0,Seven (a.k.a. Se7en) (1995),203
542,505,47,5.0,Seven (a.k.a. Se7en) (1995),203
543,507,47,3.0,Seven (a.k.a. Se7en) (1995),203
544,512,47,5.0,Seven (a.k.a. Se7en) (1995),203
545,514,47,4.0,Seven (a.k.a. Se7en) (1995),203
546,517,47,2.0,Seven (a.k.a. Se7en) (1995),203
547,524,47,5.0,Seven (a.k.a. Se7en) (1995),203
548,525,47,3.5,Seven (a.k.a. Se7en) (1995),203
549,534,47,4.0,Seven (a.k.a. Se7en) (1995),203
550,540,47,4.5,Seven (a.k.a. Se7en) (1995),203
551,541,47,1.0,Seven (a.k.a. Se7en) (1995),203
552,542,47,5.0,Seven (a.k.a. Se7en) (1995),203
553,551,47,4.5,Seven (a.k.a. Se7en) (1995),203
554,560,47,4.0,Seven (a.k.a. Se7en) (1995),203
555,561,47,4.5,Seven (a.k.a. Se7en) (1995),203
556,565,47,4.0,Seven (a.k.a. Se7en) (1995),203
557,570,47,3.5,Seven (a.k.a. Se7en) (1995),203
558,573,47,5.0,Seven (a.k.a. Se7en) (1995),203
559,574,47,5.0,Seven (a.k.a. Se7en) (1995),203
560,580,47,5.0,Seven (a.k.a. Se7en) (1995),203
561,584,47,5.0,Seven (a.k.a. Se7en) (1995),203
562,588,47,3.0,Seven (a.k.a. Se7en) (1995),203
563,590,47,3.0,Seven (a.k.a. Se7en) (1995),203
564,597,47,4.0,Seven (a.k.a. Se7en) (1995),203
565,599,47,4.0,Seven (a.k.a. Se7en) (1995),203
566,600,47,4.0,Seven (a.k.a. Se7en) (1995),203
567,601,47,4.0,Seven (a.k.a. Se7en) (1995),203
568,602,47,5.0,Seven (a.k.a. Se7en) (1995),203
